"CodeNum","ProcCode","Descript","AbbrDesc","ProcTime","ProcCat","TreatArea","NoBillIns","IsProsth","DefaultNote","IsHygiene","GTypeNum","AlternateCode1","MedicalCode","IsTaxed","PaintType","GraphicColor","LaymanTerm","IsCanadianLab","PreExisting","BaseUnits","SubstitutionCode","SubstOnlyIf","DateTStamp","IsMultiVisit","DrugNDC","RevenueCodeDefault","ProvNumDefault","CanadaTimeUnits","IsRadiology","DefaultClaimNote","DefaultTPNote","BypassGlobalLock","TaxCode"
688,"tmp688","Bone Graft w/Perirdc DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrdSrg1St","/X/",76,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
762,"tmp762","Bleach Refill 9.50%  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
689,"tmp689","Bn Graft w/Berirdc S DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BnGfPrd+1","/X/",76,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
761,"tmp761","Bleach Refill 9.50%  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
690,"tmp690","Bio Mtrl to aid Reg  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BioMtrPrd","/X/",76,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
691,"tmp691","Guided TissRgn PerSi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GuiTisPrd","/X/",76,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
760,"tmp760","Bleach Tubes 10% 1 T DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
692,"tmp692","Gingivectomy-Access/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GingvRest","/X/",77,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
772,"tmp772","Inter. Diagnostic Im DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DiagImg","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
693,"tmp693","Free Soft Tiss Graft DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SfTisGr1","/X/",77,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
759,"tmp759","D002110 DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Amalg1Pri","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
694,"tmp694","Free Soft Tiss Graft DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SfTisGr+","/X/",77,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
771,"tmp771","AQUALIZER DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
695,"tmp695","Autgen con tiss graf DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AutGnGrf+","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
834,"tmp834","Resin-2 surface, pos DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Res2PosPm","",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
835,"tmp835","Resin-3 surface +, p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Res3PosPm","",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
696,"tmp696","Non-autgen con tis g DESCRIPTION NOT INCLUDED IN TEST CONVERSION","NoAutGrf+","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
697,"tmp697","Scale,gingival infla DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SclFull","/X/",77,3,0,0,"",1,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
756,"tmp756","Infection Control DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
698,"tmp698","Gingival Irrigation  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GingIrrQd","/X/",77,4,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
699,"tmp699","Immed maxil partl de DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImUpParRs","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
700,"tmp700","Immed mand partl den DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImLwParRs","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
701,"tmp701","Imd Max part-cast me DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImUpParMt","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
753,"tmp753","n1 DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MapCode1","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
702,"tmp702","Imd Mand part-cast m DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImLwParMt","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
703,"tmp703","Overdenture - Comple DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ODComMax","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
704,"tmp704","Overdenture - Partia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ODParMax","/X/",78,7,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
705,"tmp705","Overdenture - Comple DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ODComMan","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
706,"tmp706","Overdenture - Partia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ODParMan","/X/",78,7,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
707,"tmp707","Topical medicament c DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TopMedCar","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
708,"tmp708","Periodontal medicame DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PerMedCar","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
709,"tmp709","Second stage implant DESCRIPTION NOT INCLUDED IN TEST CONVERSION","2StImpSrg","/X/",80,2,0,0,"",0,0,"","",0,2,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
710,"tmp710","Placement of mini im DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcMinImp","/X/",80,2,0,0,"",0,0,"","",0,2,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
711,"tmp711","Interim Abutment DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntrmAbut","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
712,"tmp712","Semi-precision attch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SmPricAbt","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
713,"tmp713","scaling/debridement  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ScalImp","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
757,"tmp757","SPRY TOOTHPASTE DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
758,"tmp758","SPRY FLOSS DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
714,"tmp714","Provisional implant  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrImpCrwn","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
715,"tmp715","Debride Peri-Implant DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DbrdPerIm","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
769,"tmp769","Initial Exam DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Ini. exam","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
770,"tmp770","Emergency Oral Exam DESCRIPTION NOT INCLUDED IN TEST CONVERSION","emg exam","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
716,"tmp716","Debride/Oss Peri-Imp DESCRIPTION NOT INCLUDED IN TEST CONVERSION","D/OPerImp","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
767,"tmp767","fluoride trays U&L DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
768,"tmp768","Wax up by Lab DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
717,"tmp717","Bone Graft Rep Peri- DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BnGrftRep","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
718,"tmp718","Bone Graft, Implant  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BnGrftImp","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
719,"tmp719","Imp/abt sup RD - edn DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbtRDMx","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
766,"tmp766","Bleach trays U&L DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Blch Trys","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
720,"tmp720","Imp/abt sup RD - edn DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbtRDMn","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
721,"tmp721","Imp/abt sup RD - Par DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbRDPMx","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
765,"tmp765","Bleach  Refill 38% 3 DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
722,"tmp722","Imp/abt sup RD - Par DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbRDPMn","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
723,"tmp723","Imp/abt sup FD - edn DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbtFDMx","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
764,"tmp764","Bleach Refill 38% 1  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
724,"tmp724","Imp/abt sup FD - edn DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbtFDMn","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
725,"tmp725","Imp;lant/abutment Fi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbFDPMx","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
726,"tmp726","Imp/abt sup FD - Par DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbFDPMn","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
763,"tmp763","Bleach Refills 32% 2 DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
727,"tmp727","Ret-res - Res bnd fx DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RetResFxd","/X/",81,2,0,1,"",0,0,"","",0,4,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
728,"tmp728","Occlusal ortho devic DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OcOrDvAdj","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
729,"tmp729","Coll/App Autologous  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AutoBlood","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
730,"tmp730","Sinus Augment,Vertic DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SinAugVer","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
731,"tmp731","Remov ortho retainer DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OrthRetAd","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
732,"tmp732","Repair/reattach fixe DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReaFixRet","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
733,"tmp733","Eval for deep sedat/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","EvalSedAn","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
734,"tmp734","Deep sedat/gen anest DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DpSed15m","/X/",301,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
735,"tmp735","IV conscious sed/ana DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IVEach15","/X/",301,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
754,"tmp754","CT X 4 Gel 5000 mint DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CTX4 GEL","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
736,"tmp736","Consult w/ medical p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MedConslt","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
737,"tmp737","Clean/insp of maxl c DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClnMxCDen","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
738,"tmp738","Clean/insp of mand c DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClnMdCDen","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
739,"tmp739","Clean/insp of maxl p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClnMxPDen","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
740,"tmp740","Clean/insp of mand p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClnMdPDen","/X/",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
741,"tmp741","Occlusal guard adjus DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OccGrdAdj","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
742,"tmp742","External Bleaching-H DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExtBlHmAr","/X/",79,6,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
778,"tmp778","ORENDA YOUNNG AND AC DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
743,"tmp743","DCM: appointment non DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DCMApptIs","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
752,"tmp752","Primary - Permanent  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrimPerCh","",250,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
744,"tmp744","DCM: care coordinati DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DCMCareCo","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
745,"tmp745","DCM: motivational in DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DCMMotInt","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
746,"tmp746","DCM: oral health edu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DCMPatEd","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
747,"tmp747","Porcelain/Ceramic Cr DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PorcCrnSeat","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
748,"tmp748","3/4 Gold Crown Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","3/4GldCrnSeat","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
749,"tmp749","Veneer Prep DESCRIPTION NOT INCLUDED IN TEST CONVERSION","VeneerPrep","/X/",260,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
750,"tmp750","Tooth Condition DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ToothCond","/X/",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
838,"tmp838","Biotemps lab made DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
839,"tmp839","DIA. WAX-UP DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
840,"tmp840","Stents DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
841,"tmp841","STUDY MODELS DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
842,"tmp842","Bleaching of discolo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Bleach","",76,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
843,"tmp843","Gingiv curettage,sur DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GinCurSrQ","",77,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
844,"tmp844","Remov unilat part de DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmUnPDnUp","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
845,"tmp845","Remov unilat part de DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmUnPDnLw","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
846,"tmp846","Repair comp denture  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprDnBsLw","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
847,"tmp847","Repair comp denture  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprDnBsUp","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
848,"tmp848","Repair res part dent DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprRsDBLw","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
849,"tmp849","Repair res part dent DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprRsDBUp","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
850,"tmp850","Repair cast partial  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprPrFmLw","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
851,"tmp851","Repair cast partial  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RprPrFmUp","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
852,"tmp852","Add metal to denture DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Met+Dent","",78,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
853,"tmp853","Remove broken implan DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmvImpScw","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
854,"tmp854","Imp/abu sup int FD d DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbIFxLw","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
855,"tmp855","Imp/abu sup int FD d DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImAbIFxUp","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
856,"tmp856","Transcutan. electric DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TENS","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
857,"tmp857","Inlay-metallic-two s DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlyMt2Sr","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
858,"tmp858","Inlay-metallic-three DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlyMt3+S","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
859,"tmp859","Onlay- Metal/additio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","onlay/in","",80,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
860,"tmp860","Onlay-metallic-three DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlayMt3s","",80,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
